ResponseId,treat1summ,treat2summ,Mention_Anti_Asian,Mention_Racism_Against_POC,Not_Surprised,Anger,Worry/Fear/Anxiety,Sadness,Inattentive,Unsure,Notes
R_1DB8Yi9Q8Jk1qWD,Asian hate doesn’t relate. Asian hate doesn’t relate. Asian hate doesn’t relate ,,1,0,0,0,0,0,1,0,
R_rkirTskLAzWD4wF,,Bad peoples can be at any place and be any race. Education is the key. Grow up is the way to go.,0,0,0,0,0,0,1,0,
R_1mWAy71wauN0KtW,,,,,,,,,,,
R_3MiBlDPDrAewbvD,,,,,,,,,,,
R_1BWnVb6AmoOXaf0,,,,,,,,,,,
R_SSLpCuXAXRqOkBb,,"The article focuses on anti-Asian sentiments within America especially during the COVID pandemic. It throws light on these discriminatory reactions toward not only Asians, but Blacks, Latinos and Indigenous people as well. It closes by stating how supporters of anti-discrimination against non-majority people should speak up.",1,1,0,0,0,0,0,0,
R_3HXiYDlW8THSQxI,"There is a rise in Asian discrimination.
There have been more racist incidents against Asians.
Asians need to speak up against the racism. ",,1,0,0,0,0,0,0,0,
R_1NsJZKjqxu9VQ2a,,,,,,,,,,,
R_3Rw4c8MMxyK4MWi,,It's about Asian hate,1,0,0,0,0,0,0,0,
R_T88vU3R986houoF,This article described what has been happening to the Asian community once COVID started. The article stated a story of a girl who got spat on. This article explains how the Asian American community needs to stick up for one another against the discrimination.,,1,0,0,0,0,0,0,0,
R_2YzwaJHAjXv9joM,Asian Americans are being discriminated in their home towns and being blamed for the pandemic. There has been a rise of discrimination against these individuals the consequences of which includes anything from refusal of services to blatant physical assault and harassment. The only solution to these hate crimes and incidents is for all of us to stand together and reject all sort of hate.,,1,0,0,0,0,0,0,0,
R_3m3u8toMWZELNQF,,This is regarding the ride of xenophobia since the start of the pandemic. This highlighted only one instance out of several. It also interviewed who it happened to.,0,1,0,0,0,0,0,0,
R_26kwbUrgT4bxgjL,,"The has been a rise in hate crimes against Asian Americans. This is just part of the rise of crimes against POC, especially with the covid-19 pandemic. Thousands of reports have been made involving xenophobic acts such as people being denied carshare rides and acts of aggression in daily activities ",1,0,0,0,0,0,0,0,
R_3PHP5RErpduJf0K,There are many incidents of Asian hate crimes recently. People being told to go back where they came from etc. All Asian Americans have to stand together  ,,1,0,0,0,0,0,0,0,
R_10u9pZAICVEoh9c,,,,,,,,,,,
R_3PTTrC1UiqvydEv,,,,,,,,,,,
R_1f0NgPhCbteeCNJ,"asian hate crimes have drastically increased since the pandemic. incidents include being spat on, kicked out of stores, and racial slurs. asians need to be strong during this period of hate. ",,1,0,0,0,0,0,0,0,
R_33qA5wpJf1J2mW8,,Asian lady was blamed for bringing COVID-19 and spat on. Increased rates in violence against Asian individuals. People should be more aware of what is happening.,1,0,0,0,0,0,0,0,
R_22wOZzyuYfCPACR,The article is talking about hate crimes towards Asian Americans for bringing Covid 19 to United States.,,1,0,0,0,0,0,0,0,
R_3DwPyk9yaVn3uh6,,,,,,,,,,,
R_2CdeoQ8fJZRbfRX,,Many Asian Americans have experienced harassment and forms of racism due to the covid pandemic. Some examples were degrading speech and Uber drivers refusing them. Some Asian Americans formed a group to stop the hate.,1,0,0,0,0,0,0,0,
R_2ALtvm5hvFPdOpu,,,,,,,,,,,
R_2aID5KMwCqgGKDW,,,,,,,,,,,
R_2xA8Dgk6TwCizkC,"the racism is increasing.  Anti-asian is increasing,. We need to fight for the right.",,1,0,0,0,0,0,0,0,
R_2t9JDJtjPTLK4Lj,,,,,,,,,,,
R_3HMRcI8zlzwosNb,,Stop Asian hate began with the attack launched by China ,1,0,0,0,0,0,1,0,
R_233oFdZoWcpOZ1P,,,,,,,,,,,
R_vOF0GyRx4EfJ4id,,,,,,,,,,,
R_1rBnSdqVdnG78fx,"The covid made Asian hates started, Mrs. Wong start to fight for AAIP.",,1,0,0,0,0,0,0,0,
R_1I47a3Bp5TBV7dK,,Asian-Americans are experiencing a high level of hate speech.  It is present at grocery stores and many other places.  Some are blaming the Asian-American population for COVID-19.,1,0,0,0,0,0,0,0,
R_2eWkVXS20fBAggi,,,,,,,,,,,
R_3D2sRqgx1HV6s0A,,,,,,,,,,,
R_22GfXAydhT1f6cL,Hate against Asian american increases due to the pandemic. Some people refuse to be with asians like in grocery stores or taxi. This is easily shown in USA and many asians are saying that they are experiening it. ,,1,0,0,0,0,0,0,0,
R_3NBRj3G51cT53Pw,,,,,,,,,,,
R_3F4BuLoAgnyyKjJ,,"There has been increased violence, harassment, and hate crimes against Asian Americans in the wake of the pandemic. One woman says she was spat on and verbally harassed while shopping. The increase in violence against Asians is what other ethnic minorities have to face every day.",1,1,0,0,0,0,0,0,
R_31AardUn6pc1KGy,"It tells about Asian discrimination and COVID. Asian people have been attacked, refused service, and generally blamed for COVID. People have been told to go back where you came from even though they are US born.",,1,0,0,0,0,0,0,0,
R_3MJNy64d34dMO20,,,,,,,,,,,
R_50XuapjKFHcRIZj,The article that I read was really cool as about Asian people and being nice about policies that were racially motivated. I also like this a lot because the people within them. ,,0,0,0,0,0,0,1,0,
R_ZjxtAhsPU36Y3bH,,It about hate crime against Asian. Plus other race too,1,1,0,0,0,0,0,0,
R_2rpzFfMkVd79j1D,The article was about protest and how everyone needs to focus on Asian hate ,,1,0,0,0,0,0,0,0,
R_3nrvH0aDg0XWtcZ,,,,,,,,,,,
R_3PTfZkUQotkhX6T,,Stop Asian Hate. ,1,0,0,0,0,0,0,0,
R_3fW6ak14VsysvQz,,It's about discrimination on Asian people. when covid 19 outbreak some complain  Asian the cause are them. Some people asked Asian to go back where they came from.,1,0,0,0,0,0,0,0,
R_10wp1767WgDAwMm,,,,,,,,,,,
R_1Inmsjb6WvLdP3G,Hate actions against asians increased after the onset of Covid.  The include racial statements and spitting at asians.  We must all stand together to stop racism and racial slurs.,,1,1,0,0,0,0,0,0,
R_1QbIvOS77NF0ibu,,,,,,,,,,,
R_27qek60rI2tGmmy,,Asians are being discriminated against. Other races are also being discriminated. We need to stand against racism. ,1,1,0,0,0,0,0,0,
R_ZLhxJ7dfY5tU36h,,,,,,,,,,,
R_2s7w7PakpiycsBl,,Asians are experiencing an increase in harassment.  This is due primarily to the Covid virus.  Other minorities have also experienced increased harassment.,1,1,0,0,0,0,0,0,
R_22DGB31yCVso6mJ,,"There has been an increase in Asian population hatred. They are harassed, spat on, and told to leave stores. It is believed to stem from covid related instances.",1,0,0,0,0,0,0,0,
R_etBiP8lrXkhhXdD,Hate crimes have increased significantly against Asian Americans. Asian Americans have have been spat on and told to go home where they come from. Taxi and Uber and Lyft drivers have sometimes refused to pick them up.,,1,0,0,0,0,0,0,0,
R_3e4UNrlppNoNxUZ,Asian hate has increased and is still on the rise since the pandemic began. Asians are being blamed for the pandemic. Unfortunately Asian hate has been around long before the pandemic.,,1,0,0,0,0,0,0,0,
R_1poqNwNTqBhawuu,,,,,,,,,,,
R_6JQR0hIxJ0wqKo9,,"Increased Racism against people of other ethnicity 
Increase in racism after Covid 
We need to look out for each other ",0,1,0,0,0,0,0,0,
R_a8E6JXqWoU8R8iJ,"Ever since Covid-19, Asian people have been discriminated against. People are rude to Asians in public and online. They do things like spit on them or refuse service. ",,1,0,0,0,0,0,0,0,
R_1FIFaDDEm3nxhks,,,,,,,,,,,
R_2wowvDl2fDuAaCq,,,,,,,,,,,
R_1PRjeaNUZd7uglA,,,,,,,,,,,
R_1C24jpdxoEqGKxg,,Asians are experiencing hate crimes at an alarming rate. Other minorities are also being victims of violent crimes. We all have to stick together and help each other.,1,1,0,0,0,0,0,0,
R_1HkFryP5XQ2Frzo,,,,,,,,,,,
R_2CEyyAKxcRceubH,"Ever since covid came along, asian people have been getting more hate because of the assumption that all Asian people are covid carriers. Lily won’t was spat upon by other people",,1,0,0,0,0,0,0,0,
R_237svCLyvRc83ev,,,,,,,,,,,
R_2xEJWqFX9gZLnJf,,"As per the article I read, it is being mentioned that 
Racist incidents that have been
reported as a result of the pandemic. More and more people are facing difficulties. 
Phan added, ""It's important for all of us to stand up
for each other.""",0,1,0,0,0,0,0,0,
R_2Byr7CzbFwKJbeN,,this article describe how discrimination against asian americans has gone up since the covid pandemic.  minorities in general are facing an uptick in discrimination.  the first example was grocery store clerk getting spat in the fac.e ,1,1,0,0,0,0,0,0,
R_SIc1KBB1CnkhRwl,,,,,,,,,,,
R_1OpYMAr2BH9Gdhk,,"It’s about the rise of Asian hate in out country after Covid , and the discrimination of other races as well",1,1,0,0,0,0,0,0,
R_5ceY4ejbnc0XcL7,Asians have been targeted ever since Covid hit in 2020.  One Asian got spit on at her business.  We need to be careful.,,1,0,0,0,0,0,0,0,
R_1QKPPJlvfpgjt4L,"Asian American are being discriminated by American people. Americans are blaming Asian Americans of spreading Covid-19 virus. Also, American demanding to leave country. ",,1,0,0,0,0,0,0,0,
R_aWwdMgjKsKhq9EJ,,It is about the rise of Asian hate.  The article talks about the hate Asians are getting in their everyday lives. ,1,0,0,0,0,0,0,0,
R_Y5L1SONfrZ2qMV3,,,,,,,,,,,
R_2PnZlTxboE3BsXD,,,,,,,,,,,
R_1N3vPoZjnQ35dKf,,,,,,,,,,,
R_2zGC4SXiPulLEml,Asian Americans have endured history of hatred. This hatred stemming from racism and xenophobia have become more apparent since the beginning of the Covid-19 pandemic. Asian Americans have been spat on for no reason.,,1,0,0,0,0,0,0,0,
R_1FnUG1SB12gmGEb,,,,,,,,,,,
R_Rz58PYmPnGOWiVr,,,,,,,,,,,
R_3p9WkLL8bJ1tZ5I,"Asian hate has escalated in the United States over the Covid-19 pandemic ever since 2020. Asians have been spat on, cursed at and told to go back to their country of origin. Asians have also been discriminated at by Uber and Lyft drivers.",,1,0,0,0,0,0,0,0,
R_2PdLrS2cSpRvVaH,,Asian receiving discrimination and prejudice from Americans for causing Covid-19. Asian have a %15 chance of being discriminated and assaulted when outside. Asian hate is misconstrued due to them not being the actual cause and peeceived as scapegoats.,1,0,0,0,0,0,0,0,
R_agERIoqQjWVOKdz,,,,,,,,,,,
R_2V4HSaoe1qZKAWu,This article is about the Asian race schism in America. It displayed how Asian Americans were being targeted and blamed for COVID-19. It showed that people kept trying to throw them out of places and refusing to do stuff because they are racist,,1,0,0,0,0,0,0,0,
R_3OfvmDfXWaqLV7g,,"Asians in the US have experienced about a 16-17% rise in hate directed towards them since the onset of the Covid pandemic, not to mention other non-white groups have also seen rises, but none as high as Asians.",1,1,0,0,0,0,0,0,
R_1H8HAUPraw5aVfR,,,,,,,,,,,
R_3r0rdmmpiPJfxME,,,,,,,,,,,
R_240fRhTX1buRAFt,,,,,,,,,,,
R_2cvz9OhAYVCbgxq,,,,,,,,,,,
R_2b48ICKk70nGZoZ,HATE CRIMES ON ASIAN AMERICAS.,,1,0,0,0,0,0,0,0,
R_2pLZIei3keuYrMJ,,The woman is harassed for bringing the diseases to Us and asked to go back where came from. Other Asian had experienced similar Harassment. It won’t go away.,1,0,0,0,0,0,0,0,
R_2EiQH21saDcuGjL,,,,,,,,,,,
R_1diswVOY2s0Rwq3,,,,,,,,,,,
R_3RvGB8EMT4ROWgF,"there has been a rise in violence and attacks on people of color in this country since the last election and this needs to be addressed at all level , from political to education in this country oathewise it is going to grow.",,1,0,0,0,0,0,0,0,
R_3CVPpPnNqEC006d,,The article is about hate crimes. It is aimed as Asians. There has been an increase in hate crimes. ,1,0,0,0,0,0,0,0,
R_1lcOmQrc141iFIH,,"The article what's projecting how since COVID started a lot of minorities were experiencing racism. One major minor""Asians"" in particular. They would experience it on the streets, online, etc...",1,1,0,0,0,0,0,0,
R_1LtXOBVrmfwc6O1,,,,,,,,,,,
R_2tG5YvDj5QJqftx,,,,,,,,,,,
R_3qTMh4Cd423WPeh,"Asian hate is experienced increasing in the US. Because of this, unjust treatment has been noticed. A call for awareness and equality has since been expressed.",,1,0,0,0,0,0,0,0,
R_27xJYYW6irQqp8u,,,,,,,,,,,
R_1pse4n1qrHOeNdJ,An Asian woman was told to leave a store. This was one of many incidents where Asians are facing racial discrimination. This racism increased dramatically with the pandemic.,,1,0,0,0,0,0,0,0,
R_wRHhJZoILyYa6mB,,A girl gets hated for bringing covid-19.,0,0,0,0,0,0,1,0,
R_3I46hhLBU4BZTlb,,,,,,,,,,,
R_31hnH6rAA5tWVhI,"Hate crimes against Asians have increased since the onset of the pandemic. It is something that has always been present but is brought to the light. Asians are spat on, coughed on, and refused service while other races are treated well. ",,1,0,0,0,0,0,0,0,
R_OOU1UPHa15KQbqF,,,,,,,,,,,
R_8ocmESVRQf5ASR3,Its about a girl named Lily who is asian. She is describing an event that happened to her about asian hate. This incident started from the Corona virus pandemic.,,1,0,0,0,0,0,0,0,
R_2dshNNOJfEdZ1T4,,,,,,,,,,,
R_d6ag0GI7oPU8RSV,,,,,,,,,,,
R_ZmXgBlB2lWlpUgV,,"Asian hate crime is on the rise.
Asians are not alone.  Other minorities are experiencing the same
Minorities must stand together.",1,1,0,0,0,0,0,0,
R_2cbFBpSHmHgWSgv,Asian citizens getting accosted in public is increasing,,1,0,0,0,0,0,0,0,
R_1BR5GDmkreMZ5BG,asian hate has risen up due to the outbreak out the corona virus. A supermarket worker was assaulted due to her race by a racist shopper. We should all unite and get rid of racist people,,1,0,0,1,0,0,0,0,
R_YYRneZVJI6fFcc1,,,,,,,,,,,
R_1PaQf4RnMbRIKVh,,,,,,,,,,,
R_3EglaDaBbAMQCxq,,"This story tells of a rise in crimes against Asians in the past two years.  There have also been incidents such as spitting at them and refusal to serve them.
Other minority groups such as Blacks and Latinos have also seen more crimes committed against them.  ",1,1,0,0,0,0,0,0,
R_DGgNRdQPbHSwswh,,Asian people are being discriminate a lot in these days. We the Asian people should stand up for this action. The Covid problem is not the main issue here.,1,0,0,0,0,0,0,0,
R_12PzUYpGIxlyYPs,,This article talks about asian hate crimes.  It gives an example of a person being spat at or coughed on because they are of asian decent.  Chinese asians in particular are being blamed for Corona as well.,1,0,0,0,0,0,0,0,
R_1LG35TLoLCwIel3,,,,,,,,,,,
R_3GpI0N5MSvJLz9i,,,,,,,,,,,
R_1IYS41XVExG6XmQ,"This is about paranoia against Asian in general. Although the covid virus came from China, Chinese people here are not to blame. Asians regardless of ethnicity are all lump into one in regards to covid",,1,0,0,0,0,0,0,0,
R_2dz11ljimzSaMax,,That Asians are being hated on . And correspondingly are races are also being hated on. ,1,1,0,0,0,0,0,0,
R_sIllUZUDUUAI3Bv,The story is about an Asian American experiencing racism during the pandemic. It describes how she was being ridiculed for bringing COVID-19 into the country. The lady in the article spoke out saying that we need to stand up for each other,,1,0,0,0,0,0,0,0,
R_3L0DXts8XIYQayc,,,,,,,,,,,
R_1qeUzhcZyiauPBi,,,,,,,,,,,
R_3s7wasAaf5zy2xD,,Covid is now under control ,0,0,0,0,0,0,1,0,
R_1JJaDE3jL2Hqw10,"Since the pandemic, Asian people across America are being blamed for Covid-19.  They started a group to help stand up for one another.  There has been no answer for this problem.",,1,0,0,0,0,0,0,0,
R_1mxwU9wG1f8mG8W,Asian American was spat on while grocery shopping. Asian hate crimes have increased by 17%. The hypothesis is based on the origin of Covid from WuHan China and spread to emcompass all Asians regardless of their ethnicity.,,1,0,0,0,0,0,0,0,
R_33ByzWmyTlMr9eh,,,,,,,,,,,
R_urcamKoN9fQRfIB,,Rising Asian hate in America. People are fighting back against racism. Raising awareness is key ,1,0,0,0,0,0,0,0,
R_XEQ4dHJU9owmL4Z,,,,,,,,,,,
R_3khmZyukk4TJ6Pk,,,,,,,,,,,
R_3EmoavlTonFvK29,,The article talked about how Covid-19 increased Asian Hate crimes. Mostly were in formed of spit and coughed. The Asian community relay a message that all minorities should work together to get rid of this discrimination. ,1,1,0,0,0,0,0,0,
R_2xQKjFlYw06iMaD,,,,,,,,,,,
R_1QosuUMMKi3NPYc,,,,,,,,,,,
R_2uC0KPe2pt0DYqj,"Hate crimes against Asians.
Since March 2020 Covid-19 started.
People said go back to your country.


",,1,0,0,0,0,0,0,0,
R_YYtDZliiIeoh0hH,,Lily Wong is one of the many victims of racism in the United States. She experienced someone at a store spitting on her and blaming her for bringing COVID-19 into the states because of her ethnicity. Racisms is a common problem in the US and many are constantly trying to stop it.,1,1,0,0,0,0,0,0,
R_3O78CChblDTPOLQ,,,,,,,,,,,
R_RXOOhFzrECT5ysF,"The article is about the increase in Asian hate crimes/incidents in US.  Since Covid, there has been a large increase in hate crimes toward Asians with folks blaming them for bringing Covid to US.  Asians have also faced increased discrimaination with things like Uber/Lyft drivers refusing to pick them up.",,1,0,0,0,0,0,0,0,
