ResponseId,treat1react,treat2react,Mention_Anti_Asian,Mention_Racism_Against_POC,Not_Surprised,Anger,Worry/Fear/Anxiety,Sadness,Inattentive,Unsure, Notes
R_rkirTskLAzWD4wF,,Feel bad. Unbelievable. Unreasonable ,0,0,0,0,0,0,0,0,
R_1mWAy71wauN0KtW,,,,,,,,,,,
R_3MiBlDPDrAewbvD,,,,,,,,,,,
R_1BWnVb6AmoOXaf0,,,,,,,,,,,
R_SSLpCuXAXRqOkBb,,I feel justified that the article highlights the current sentiments against Asians in America. I feel content that the author of the article states the facts without bias. I continue to feel frustrated that these sentiments exist.,1,0,0,0,0,0,0,0,
R_3HXiYDlW8THSQxI,"I believe it, unfortunately. I have seen a rise is in Asian racism since Covid. I agree that Asians need to be vocal about the abuse and not let is continue. ",,1,0,0,0,0,0,0,0,
R_1NsJZKjqxu9VQ2a,,,,,,,,,,,
R_3Rw4c8MMxyK4MWi,,I am against Asian hate,1,0,0,0,0,0,0,0,
R_T88vU3R986houoF,"My reaction to the article was heartfelt. I have also experienced discrimination throughout my adult life. I probably was not aware of it when I was little due to being sheltered by my household. However, discrimination has always been a real thing and this article just states little of what the people have been experiencing in other places.",,0,0,0,0,0,0,0,0,
R_2YzwaJHAjXv9joM,I was horrified reading this article. Even though there is a threat of a life threatening disease people are spitting at people (in hate) and physically assaulting them. This is behavior unbecoming of a child or an animal let alone an adult.,,0,0,0,0,0,0,0,0,
R_3m3u8toMWZELNQF,,"Unfortunately, also being Asian, this did not surprise me. I have read and heard of several instances of this happening to several Asian people. It is really disappointing how hateful and ignorant people can be towards something they really don’t know about.",1,0,1,0,0,0,0,0,
R_26kwbUrgT4bxgjL,,"This article greatly saddens me. It makes me feel unsafe in the country I was born in. Both of my parents are Asian immigrants, and I worry for their safety especially.",0,0,0,0,1,1,0,0,
R_3PHP5RErpduJf0K,"I have heard a lot about this. I am a little surprised in this age, but there are a lot of ignorant people. I live in a State where most everyone has Asian blood or connections, so I haven't personally experienced the rage.",,0,0,0,0,0,0,0,0,
R_10u9pZAICVEoh9c,,,,,,,,,,,
R_3PTTrC1UiqvydEv,,,,,,,,,,,
R_1f0NgPhCbteeCNJ,i was angry when i read this. no one should be hate crimed for their race and for a virus they had no control over. it makes me think that society is backtracking rather than progressing. ,,0,0,0,1,0,0,0,0,
R_33qA5wpJf1J2mW8,,"As an Asian women, racism and micro aggressions have been occurring since before COVID19. This news isn't necessarily new, but it is also good that the public is starting to grow awareness to this. It also helps dispel the idea of a model minority.",1,0,1,0,0,0,0,0,
R_22wOZzyuYfCPACR,I think it’s not correct to hate someone based on their ethnicity. It’s not an individual’s fault. It’s the system.,,0,0,0,0,0,0,0,0,
R_3DwPyk9yaVn3uh6,,,,,,,,,,,
R_2CdeoQ8fJZRbfRX,,My reaction is mostly full of shock then acceptance. Racism has always been entrenched in the US. I was glad that people were trying to stop the harassment.,0,0,0,0,0,0,0,0,
R_2ALtvm5hvFPdOpu,,,,,,,,,,,
R_2aID5KMwCqgGKDW,,,,,,,,,,,
R_2xA8Dgk6TwCizkC,It is unfair. Asian contribute a lot to us.  We need to show Asian voices. ,,0,0,0,1,0,0,0,0,
R_2t9JDJtjPTLK4Lj,,,,,,,,,,,
R_3HMRcI8zlzwosNb,,"Stop
Asians fight back
Be aware",0,0,0,0,0,0,0,0,
R_233oFdZoWcpOZ1P,,,,,,,,,,,
R_vOF0GyRx4EfJ4id,,,,,,,,,,,
R_1rBnSdqVdnG78fx,"I totally agree with her actions, as the Asian American, we need to against this situation.",,0,0,0,0,0,0,0,0,
R_1I47a3Bp5TBV7dK,,"I have not directly experienced this.  I have heard about other Asian-Americans that have experienced this.  It is a sad, growing problem.",0,0,0,0,0,1,0,0,
R_2eWkVXS20fBAggi,,,,,,,,,,,
R_3D2sRqgx1HV6s0A,,,,,,,,,,,
R_22GfXAydhT1f6cL,"Occurence of pandemic is so sad and pity, but we need to prepare the next modified corona virus attack rather than to blame another.",,0,0,0,0,0,1,0,0,
R_3NBRj3G51cT53Pw,,,,,,,,,,,
R_3F4BuLoAgnyyKjJ,,"I am disgusted at how other people can be racist against their fellow Americans, many of which were born here and have nothing to do with anything that is going on in Asia. I wish people would criticize the government if they're mad at COVID-19, instead of other people. I agree with the statement at the end that other minorities face the same harassment every day.",1,1,0,1,0,0,0,0,
R_31AardUn6pc1KGy,"It's very true. I have experienced forms of this myself. Personally, I place a lot of the blame on Trump's insistence of using the term ""China Virus"" instead of COVID-19. ",,0,0,0,0,0,0,0,0,
R_3MJNy64d34dMO20,,,,,,,,,,,
R_50XuapjKFHcRIZj,People are amazing for everything that’s nice and great. Nice and amassing people are good for everyone and the things around. They’re great and unlike it ,,0,0,0,0,0,0,1,0,
R_ZjxtAhsPU36Y3bH,,The article talk about the rising of hate crime against Asian. Try tried to blame Asian for bring Covd 19 to the state. Plus hate crime against black and Latino ,1,1,0,0,0,0,0,0,
R_2rpzFfMkVd79j1D,I felt overwhelmed because it is needed ,,0,0,0,0,0,0,0,0,
R_3nrvH0aDg0XWtcZ,,,,,,,,,,,
R_3PTfZkUQotkhX6T,,Stop Asian Hate. ,1,0,0,0,0,0,0,0,
R_3fW6ak14VsysvQz,,"It's unfair to discriminate Asian dur to covid 19.
It is not only covid 19, without any reason some people discriminate Asian, South Asian and other minor ethnicities.
Asian and other minor ethnicities should get to together and stand for this issue.




",1,1,0,0,0,0,0,0,
R_10wp1767WgDAwMm,,,,,,,,,,,
R_1Inmsjb6WvLdP3G,"I've seen these things happening only on TV. I feel that the individuals involved are uneducated, have mental illness, or are on a substance.  I feel sorry for them that they have such hate in their hearts, as it will limit their potential in life.",,0,0,0,0,0,1,0,0,
R_1QbIvOS77NF0ibu,,,,,,,,,,,
R_27qek60rI2tGmmy,,"I am Asian, 100% Asian. I abhor any type of racial discrimination. I will fight for equality as long as I can breathe. ",0,0,0,1,0,0,0,0,
R_ZLhxJ7dfY5tU36h,,,,,,,,,,,
R_2s7w7PakpiycsBl,,I think it is an over-reaction.  I have not experienced any harassment.  My friends have not either.,0,0,0,0,0,0,0,0,
R_22DGB31yCVso6mJ,,As an Asian American I already witnessed this. I noticed Lyft rides declining my request because they see an Asian profile picture. I get a lot more stares from people when out in public too.,1,0,1,0,0,0,0,0,
R_etBiP8lrXkhhXdD,It angers and embarrasses me that Asian Americans are being targeted by racists. People are taking out their anger over Covid on Asians due to ignorance. It makes me mad. ,,1,0,0,1,0,0,0,0,
R_3e4UNrlppNoNxUZ,"Being an Senior Asian American woman, I am scared to go out. Wearing a mask has helped me in 2 ways. One, to protect me from inhaling the virus while I'm in an enclosed area/out in public and to disguise and protect my Asian identity. Asian Lives Matters too!",,0,0,0,0,1,0,0,0,
R_1poqNwNTqBhawuu,,,,,,,,,,,
R_6JQR0hIxJ0wqKo9,,"I am worried as an Asian in America if it happens to me 
I am motivated to support people going through this stuff 
I am motivated to educated racist people ",0,0,0,0,1,0,0,0,
R_a8E6JXqWoU8R8iJ,I am very upset reading the article because I am Asian and I relate to this. I wish people did not blame Asians for covid-19. It is hurtful to see this. ,,1,0,0,0,0,1,0,0,
R_1FIFaDDEm3nxhks,,,,,,,,,,,
R_2wowvDl2fDuAaCq,,,,,,,,,,,
R_1PRjeaNUZd7uglA,,,,,,,,,,,
R_1C24jpdxoEqGKxg,,"It is sickening and pretty unbelievable in this day and age. We have to stick up and help each other to protect ourselves and our businesses. The current administration is good for nothing, all they care about is abortion and climate change.",0,0,0,0,0,0,0,0,
R_1HkFryP5XQ2Frzo,,,,,,,,,,,
R_2CEyyAKxcRceubH,"I’m quite mad about it because people are just finding and looking for ways to be racist to Asians, even though these Asians have nothing to do with the start of the problem ",,1,0,0,1,0,0,0,0,
R_237svCLyvRc83ev,,,,,,,,,,,
R_2xEJWqFX9gZLnJf,,"My reaction by reading the article, based on what I have understood is that, human beings are acutely responsive on how other people perceive, evaluate, and feel about them. It makes a big difference when people are interested, approving, or accepting each other to make the world a better place to live. ",0,0,0,0,0,0,0,0,
R_2Byr7CzbFwKJbeN,,it is upsetting.  to see asian americans being treated this way is shameful.  i understand people frustration but that is no excuse. ,1,0,0,1,0,0,0,0,
R_SIc1KBB1CnkhRwl,,,,,,,,,,,
R_1OpYMAr2BH9Gdhk,,"I believe these things has always happened, it just a good thing that we live in the age of social media and all this can be made public by anyone ",0,0,0,0,0,0,0,0,
R_5ceY4ejbnc0XcL7,Our country has gotten worse since Covid has hit.  Asians seems to be blamed.  Yes we need to be careful.,,1,0,0,0,1,0,0,0,
R_1QKPPJlvfpgjt4L,"Hate crimes against any culture of people should be punishable offense and government shouldn’t stay soft on hate crime. American government must provide more safety and better protection to Asian Americans community. I’m really unhappy with law and justices system of America, this issue needs to be resolved. ",,1,0,0,1,0,0,0,0,
R_aWwdMgjKsKhq9EJ,,It is horrific to hear how people are treating Asians.  The public does not do enough to protect Asians.,1,0,0,0,0,0,0,0,
R_Y5L1SONfrZ2qMV3,,,,,,,,,,,
R_2PnZlTxboE3BsXD,,,,,,,,,,,
R_1N3vPoZjnQ35dKf,,,,,,,,,,,
R_2zGC4SXiPulLEml,"As an Asian American in my 60s I feel very sad. Not all Americans feel that way towards Asian Americans. Unfortunately I now need to be more aware of my surroundings,",,0,0,0,0,0,1,0,0,
R_1FnUG1SB12gmGEb,,,,,,,,,,,
R_Rz58PYmPnGOWiVr,,,,,,,,,,,
R_3p9WkLL8bJ1tZ5I,"Although I personally haven't experienced any discrimination, I find it appalling that an entire race is to blame because of the faults of a few. COVID-19 is here and we need to band together and do what's right to protect ourselves and our loved ones. Hate is not going to get us anywhere.",,0,0,0,0,0,0,0,0,
R_2PdLrS2cSpRvVaH,,Disappointed due to how all Asian are not the cause of Covid-19. People from rural countries are not educated enough to know the actual cause of Covid-19. Every Asian should not be construed for the cause of a pandemic because Asian are the cause of why America is prospering since they are hard workers.,0,0,0,0,0,0,0,0,
R_agERIoqQjWVOKdz,,,,,,,,,,,
R_2V4HSaoe1qZKAWu,This is disgusting in terms of the people committing these heinous actions. It is not very shocking considering that a lot of people are closeted racists. I am just very happy that I have not experiences,,0,0,1,0,0,0,0,0,
R_3OfvmDfXWaqLV7g,,"I agree with the article, but have to say the numerical count of 16-17% should be much higher in my area. It's probably somewhere around 65% in my area. Since the Covid pandemic began, I've personally experienced 7 separate incidents of hate directed at me.",0,0,0,0,0,0,0,0,
R_1H8HAUPraw5aVfR,,,,,,,,,,,
R_3r0rdmmpiPJfxME,,,,,,,,,,,
R_240fRhTX1buRAFt,,,,,,,,,,,
R_2cvz9OhAYVCbgxq,,,,,,,,,,,
R_2b48ICKk70nGZoZ,"I understand the government of China are the bad guys here, and not the good people of china that work hard in a Evil run government.",,0,0,0,0,0,0,0,0,
R_2pLZIei3keuYrMJ,,I am very disappointed and sad toward what mentioned. I feel that this is unfair and racist. I think that it is too fast to conclude anything and to to just blame on others to relieve anger.,0,0,0,0,0,1,0,0,
R_2EiQH21saDcuGjL,,,,,,,,,,,
R_1diswVOY2s0Rwq3,,,,,,,,,,,
R_3RvGB8EMT4ROWgF,"concerned about the growing level of hatred and violence that has been allowed to grow and it comes from the top level to street level. When politicians spread widespread nonsense, this happens",,0,0,0,0,1,0,0,0,
R_3CVPpPnNqEC006d,,I believe it. I've experienced it. I have seen it happen to others.,0,0,1,0,0,0,0,0,
R_1lcOmQrc141iFIH,,I am very disgusted of the fact some people are experiencing this. As for myself I have not yet experienced any racism from the results of covid. I agree people need to stand up with each other in this matter.,0,0,0,0,0,0,0,0,
R_1LtXOBVrmfwc6O1,,,,,,,,,,,
R_2tG5YvDj5QJqftx,,,,,,,,,,,
R_3qTMh4Cd423WPeh,As an Asian American I feel this hits home. I feel that equality should never have to be asked for. It's sad that this has to come to this.,,0,0,0,0,0,1,0,0,
R_27xJYYW6irQqp8u,,,,,,,,,,,
R_1pse4n1qrHOeNdJ,This is a big problem ,,0,0,0,0,0,0,0,0,
R_wRHhJZoILyYa6mB,,I was shocked at what people did to her.,0,0,0,0,0,0,0,0,
R_3I46hhLBU4BZTlb,,,,,,,,,,,
R_31hnH6rAA5tWVhI,I’m outraged at the hate crimes against people of the same color of skin as myself. If the pandemic started in America it would be twisted to blame a minority group. Caucasians are scared that they are not going to be the majority and they hurt and even kill others. ,,0,0,0,1,0,0,0,0,
R_OOU1UPHa15KQbqF,,,,,,,,,,,
R_8ocmESVRQf5ASR3,I can relate to this article because im asian as well. Ive seen it happening when the pandemic was starting. It stopped alot once the oandemic started slowing down.,,0,0,0,0,0,0,0,0,
R_2dshNNOJfEdZ1T4,,,,,,,,,,,
R_d6ag0GI7oPU8RSV,,,,,,,,,,,
R_ZmXgBlB2lWlpUgV,,"I feel this is sad
Society should care and be kind to all.
Some people are ignorant ",0,0,0,0,0,1,0,0,
R_2cbFBpSHmHgWSgv,Asian Hate increasing in US,,1,0,0,0,0,0,0,0,
R_1BR5GDmkreMZ5BG,i am disgusted and appalled that such thing can even happen in the 20th century.,,0,0,0,0,0,0,0,0,
R_YYRneZVJI6fFcc1,,,,,,,,,,,
R_1PaQf4RnMbRIKVh,,,,,,,,,,,
R_3EglaDaBbAMQCxq,,"Personally I have not been targeted or fallen victim to crime because of my Asian heritage.  However, it seems that the aggressors are making Asians the scapegoats for COVID and the resultant restrictions.  Crimes targeting individuals simply because of the color of their skin should not be tolerated.",1,0,0,1,0,0,0,0,
R_DGgNRdQPbHSwswh,,We the people here have to stand for this discriminate action. We should call our leaders for protection. We should protest to let people know it.,0,0,0,1,0,0,0,0,
R_12PzUYpGIxlyYPs,,Any type of racism is not right.  I don't understand why people would blame a specific group of people for the corona virus.  They didn't create the virus it is alleged to come from the country where they originated from.,0,0,0,0,0,0,0,0,
R_1LG35TLoLCwIel3,,,,,,,,,,,
R_3GpI0N5MSvJLz9i,,,,,,,,,,,
R_1IYS41XVExG6XmQ,"This is so depressing to read. It makes me very nervous and angry. When going to the mall or grocery store, I'm always on the defensive,  avoiding people that I deemed suspicious.",,0,0,0,1,1,1,0,0,
R_2dz11ljimzSaMax,,I believe ignorance and provocation of many higher republican promote the hatred of asians.  And there are many other factors involved in it,1,0,0,0,0,0,0,0,
R_sIllUZUDUUAI3Bv,I think it’s sad to see this happen in America. I believe we need to raise awareness about this problem. We can do this by speaking out against the hate.,,0,0,0,0,0,1,0,0,
R_3L0DXts8XIYQayc,,,,,,,,,,,
R_1qeUzhcZyiauPBi,,,,,,,,,,,
R_3s7wasAaf5zy2xD,,We r now safe because we r put covid aginst vaccination,0,0,0,0,0,0,0,0,
R_1JJaDE3jL2Hqw10,I feel bad for those who had to encounter this.  Nobody deserves to be treated like this for something they didn’t do.  I’m glad I haven’t experienced this.,,0,0,0,0,0,0,0,0,
R_1mxwU9wG1f8mG8W,This is an example of the segment of American public who are poorly informed. This leads to a easily swayed segment to act out. This is in an atmosphere of increased lawlessness and poor accountability among perpetrators.,,0,0,0,0,0,0,0,0,
R_33ByzWmyTlMr9eh,,,,,,,,,,,
R_urcamKoN9fQRfIB,,I am aware of this. Very supportive of the movement to raise awareness. Want help,0,0,0,0,0,0,0,0,
R_XEQ4dHJU9owmL4Z,,,,,,,,,,,
R_3khmZyukk4TJ6Pk,,,,,,,,,,,
R_3EmoavlTonFvK29,,I wasn't as shocked since I've read about all the discrimination that occurred during Covid-19. This just add more to the fact that there are still ongoing discrimination to every minority. It makes me feel like people should stand up together instead of individual ethnic. ,0,1,1,0,0,0,0,0,
